ID_Pedido,Data_Compra,Cliente_ID,Produto,Categoria,Quantidade,Preco_Unitario,Total_Venda,Status_Entrega,Metodo_Pagamento,Avaliacao,Review_Texto,Sentimento,Fidelidade_Meses,Tipo_Contrato,Servico_Entrega,Fatura_Mensal,Churn,Estado,Idade,Genero,Mes_Compra,Ano_Compra,Valor_Medio_Pedido,Review_Limpo,Sentimento_Num
11864,2024-04-18,268,Cadeira Gamer,Móveis,1,1129.92,1129.92,Entregue,Cartão Crédito,2.0,"Material frágil, risco de quebra. Entrega dentro do prazo.",negativo,12,Anual,Expresso,114.15,Sim,BA,56,F,4,2024,1651.312,material fragil risco de quebra entrega dentro do prazo,0
11866,2023-05-09,76,Fogão 5 Bocas Electrolux,Eletrodomésticos,2,2413.72,4827.44,Pendente,Cartão Débito,,,negativo,18,Dois anos,Economico,133.55,Não,RJ,55,F,5,2023,2715.14,,0
11867,2023-03-06,299,Mesa de Jantar 6 Lugares,Móveis,1,1687.61,1687.61,Pendente,Cartão Débito,,,negativo,12,Anual,Normal,131.65,Não,MG,59,F,3,2023,2891.228888888889,,0
11868,2024-04-04,474,iPad Air,Eletrônicos,2,5330.16,10660.32,Entregue,Cartão Crédito,1.0,"Produto veio com defeito, estou muito decepcionado. Entrega dentro do prazo.",negativo,24,Dois anos,Expresso,118.46,Não,DF,26,F,4,2024,4638.8425,produto veio com defeito estou muito decepcionado entrega dentro do prazo,0
11869,2024-03-28,400,iPad Air,Eletrônicos,3,6062.94,18188.82,Entregue,Cartão Débito,3.0,Produto quebrou em poucos dias de uso. Recomendo muito!,negativo,3,Mensal,Normal,274.4,Sim,RJ,56,F,3,2024,6808.335,produto quebrou em poucos dias de uso recomendo muito,0
11870,2023-04-29,147,Geladeira Brastemp,Eletrodomésticos,1,4476.52,4476.52,Entregue,Boleto,4.0,Consumo de energia abaixo do esperado.,positivo,3,Mensal,Normal,130.16,Não,SP,26,F,4,2023,5617.437142857142,consumo de energia abaixo do esperado,1
11871,2024-02-07,450,Webcam Logitech C920,Informática,1,683.65,683.65,Cancelado,Cartão Débito,,,negativo,12,Anual,Normal,149.04,Não,BA,65,M,2,2024,3162.972,,0
11872,2023-05-06,197,Micro-ondas Panasonic,Eletrodomésticos,1,913.18,913.18,Entregue,Cartão Crédito,3.0,Dimensões diferentes do anunciado.,negativo,24,Dois anos,Normal,75.25,Não,BA,26,F,5,2023,3001.935,dimensoes diferentes do anunciado,0
11873,2023-02-03,293,Máquina de Lavar Samsung,Eletrodomésticos,1,3371.37,3371.37,Entregue,Cartão Crédito,1.0,Material de baixa qualidade.,negativo,3,Mensal,Normal,180.54,Sim,SC,34,F,2,2023,1876.5133333333333,material de baixa qualidade,0
11874,2023-04-19,20,PlayStation 5,Eletrônicos,1,4975.1,4975.1,Entregue,Cartão Crédito,1.0,Demorou muito para entregar e veio danificado.,negativo,3,Mensal,Normal,91.66,Sim,DF,34,M,4,2023,4090.7566666666667,demorou muito para entregar e veio danificado,0
11875,2023-01-10,207,"Smart TV 55"" LG",Eletrônicos,2,3258.19,6516.38,Entregue,Cartão Crédito,3.0,Assistência técnica não atendeu minhas expectativas.,negativo,48,Dois anos,Normal,86.49,Não,SP,59,M,1,2023,3325.9625,assistencia tecnica nao atendeu minhas expectativas,0
11877,2024-03-06,206,Samsung Galaxy S23,Eletrônicos,1,5011.08,5011.08,Entregue,Cartão Crédito,2.0,"Péssima experiência, vou pedir reembolso. Com certeza compraria novamente.",negativo,36,Anual,Normal,111.58,Sim,SC,35,M,3,2024,3048.7057142857143,pessima experiencia vou pedir reembolso com certeza compraria novamente,0
11878,2023-03-07,456,Teclado Mecânico Logitech,Informática,2,622.08,1244.16,Entregue,Cartão Crédito,1.0,Funcionalidades limitadas pelo preço cobrado.,negativo,12,Dois anos,Normal,140.23,Não,SP,64,F,3,2023,5564.0725,funcionalidades limitadas pelo preco cobrado,0
11879,2023-08-08,122,Samsung Galaxy S23,Eletrônicos,2,5312.49,10624.98,Cancelado,Cartão Débito,,,negativo,24,Anual,Expresso,148.75,Não,PR,55,F,8,2023,3500.445,,0
11880,2024-06-15,244,Fone Sony WH-1000XM5,Eletrônicos,1,2671.33,2671.33,Entregue,Cartão Crédito,5.0,Entrega rápida e produto em perfeito estado. Com certeza compraria novamente.,positivo,3,Mensal,Expresso,111.14,Não,DF,25,M,6,2024,4945.704285714286,entrega rapida e produto em perfeito estado com certeza compraria novamente,1
11881,2023-06-27,11,Teclado Mecânico Logitech,Informática,3,658.02,1974.06,Entregue,Cartão Crédito,2.0,Performance abaixo do esperado. Recomendo muito!,negativo,24,Dois anos,Economico,116.56,Não,RS,51,M,6,2023,1343.9299999999998,performance abaixo do esperado recomendo muito,0
11883,2024-03-30,144,Estante de Livros,Móveis,1,830.17,830.17,Entregue,Cartão Crédito,4.0,Recomendo para todos.,positivo,3,Mensal,Expresso,119.29,Não,PR,54,M,3,2024,2986.5816666666665,recomendo para todos,1
11884,2023-11-28,440,Sofá 3 Lugares,Móveis,2,3094.76,6189.52,Entregue,Cartão Débito,5.0,Perfeito para o espaço que eu precisava. Com certeza compraria novamente.,positivo,18,Anual,Normal,104.91,Não,SP,51,M,11,2023,4008.7000000000003,perfeito para o espaco que eu precisava com certeza compraria novamente,1
11885,2023-04-05,51,Smartwatch Apple Watch,Eletrônicos,1,3795.42,3795.42,Entregue,Cartão Crédito,1.0,Produto quebrou em poucos dias de uso.,negativo,24,Anual,Normal,101.33,Não,PR,28,F,4,2023,2834.126,produto quebrou em poucos dias de uso,0
11886,2023-05-03,154,Cama Box Casal,Móveis,1,1827.41,1827.41,Entregue,Cartão Crédito,2.0,"Material frágil, risco de quebra. Excelente!",negativo,24,Dois anos,Economico,71.7,Não,SP,30,F,5,2023,4604.1025,material fragil risco de quebra excelente,0
11887,2023-08-19,397,Estante de Livros,Móveis,1,994.23,994.23,Entregue,Cartão Crédito,3.0,"Material frágil, risco de quebra. Chegou bem embalado.",negativo,6,Mensal,Normal,153.41,Não,MG,51,F,8,2023,3020.3133333333335,material fragil risco de quebra chegou bem embalado,0
11888,2024-01-11,138,Cama Box Casal,Móveis,1,1939.08,1939.08,Entregue,PIX,5.0,Cor exatamente como na foto. Entrega dentro do prazo.,positivo,24,Anual,Normal,140.45,Sim,RS,62,M,1,2024,2193.7599999999998,cor exatamente como na foto entrega dentro do prazo,1
11889,2023-07-16,310,Micro-ondas Panasonic,Eletrodomésticos,1,757.53,757.53,Entregue,Cartão Débito,2.0,Assistência técnica demorada.,negativo,12,Anual,Normal,72.22,Não,PR,55,F,7,2023,1726.4633333333334,assistencia tecnica demorada,0
11890,2023-10-03,97,SSD 1TB Kingston,Informática,1,573.71,573.71,Entregue,Cartão Crédito,4.0,Funciona perfeitamente com meu computador.,positivo,18,Anual,Economico,140.04,Não,RS,46,M,10,2023,573.71,funciona perfeitamente com meu computador,1
11891,2024-03-02,468,Estante de Livros,Móveis,1,981.72,981.72,Entregue,Cartão Crédito,2.0,Chegou com arranhões e amassados. Com certeza compraria novamente.,negativo,18,Dois anos,Normal,122.13,Não,PR,61,F,3,2024,2356.476666666667,chegou com arranhoes e amassados com certeza compraria novamente,0
11892,2024-06-11,380,Impressora Multifuncional,Informática,3,1030.26,3090.7799999999997,Entregue,Boleto,5.0,"Muito satisfeito, atendeu todas as necessidades. Com certeza compraria novamente.",positivo,3,Mensal,Economico,146.78,Não,MG,60,F,6,2024,3175.3099999999995,muito satisfeito atendeu todas as necessidades com certeza compraria novamente,1
11893,2024-03-10,265,Mouse Gamer Razer,Informática,3,485.47,1456.41,Entregue,Cartão Crédito,3.0,Performance abaixo do esperado.,negativo,18,Anual,Expresso,145.5,Não,PR,69,M,3,2024,2871.3783333333336,performance abaixo do esperado,0
11894,2023-06-30,29,Roteador TP-Link Archer,Informática,3,382.29,1146.8700000000001,Cancelado,Cartão Débito,,,negativo,12,Dois anos,Normal,118.36,Não,PR,65,F,6,2023,187995.34,,0
11895,2023-12-02,82,Notebook Dell Inspiron,Eletrônicos,1,4927.28,4927.28,Entregue,Cartão Crédito,5.0,"Vale cada centavo, recomendo muito. Chegou bem embalado.",positivo,3,Mensal,Expresso,130.97,Sim,RJ,63,M,12,2023,3701.8885714285716,vale cada centavo recomendo muito chegou bem embalado,1
11896,2023-04-21,364,Roteador TP-Link Archer,Informática,1,394.75,394.75,Pendente,Cartão Crédito,,,negativo,36,Dois anos,Normal,137.0,Não,MG,42,F,4,2023,4145.035,,0
11897,2023-04-29,70,Mesa de Jantar 6 Lugares,Móveis,3,1360.49,4081.4700000000003,Entregue,Cartão Crédito,4.0,Cor exatamente como na foto. Excelente!,positivo,1,Mensal,Normal,209.07,Não,DF,64,M,4,2023,2346.2033333333334,cor exatamente como na foto excelente,1
11898,2024-03-28,269,Fogão 5 Bocas Electrolux,Eletrodomésticos,1,2301.05,2301.05,Entregue,Cartão Crédito,5.0,Funcionalidades extras muito úteis. Excelente!,positivo,6,Mensal,Normal,164.19,Sim,BA,37,F,3,2024,3438.273333333333,funcionalidades extras muito uteis excelente,1
11899,2023-03-26,89,Nintendo Switch,Eletrônicos,3,2269.94,6809.82,Entregue,PIX,4.0,"Funciona perfeitamente, muito satisfeito com a compra. Excelente!",positivo,18,Anual,Expresso,93.73,Não,RJ,62,M,3,2023,5231.496666666667,funciona perfeitamente muito satisfeito com a compra excelente,1
11900,2023-02-07,103,Estante de Livros,Móveis,1,943.63,943.63,Entregue,Cartão Crédito,2.0,Dimensões incorretas. Atendimento correto.,negativo,3,Mensal,Normal,215.68,Sim,PR,48,M,2,2023,2662.9622222222224,dimensoes incorretas atendimento correto,0
11901,2023-10-20,128,Samsung Galaxy S23,Eletrônicos,1,5775.86,5775.86,Entregue,Cartão Crédito,4.0,"Vale cada centavo, recomendo muito.",positivo,24,Anual,Normal,145.33,Não,RJ,60,M,10,2023,5878.581,vale cada centavo recomendo muito,1
11902,2024-02-09,26,Mouse Gamer Razer,Informática,2,468.4,936.8,Entregue,Cartão Crédito,2.0,"Material frágil, quebrou facilmente.",negativo,12,Anual,Expresso,136.68,Não,PR,49,F,2,2024,2966.358888888889,material fragil quebrou facilmente,0
11903,2024-01-30,102,Fone Sony WH-1000XM5,Eletrônicos,1,2458.48,2458.48,Entregue,Cartão Crédito,3.0,"Anúncio enganoso, características diferentes do real.",negativo,12,Dois anos,Normal,128.59,Não,SP,54,F,1,2024,4956.463333333333,anuncio enganoso caracteristicas diferentes do real,0
11904,2024-03-20,422,SSD 1TB Kingston,Informática,2,486.58,973.16,Entregue,Cartão Débito,4.0,Funciona perfeitamente com meu computador. Recomendo muito!,positivo,1,Anual,Expresso,151.09,Sim,SC,22,M,3,2024,1339.1766666666665,funciona perfeitamente com meu computador recomendo muito,1
11905,2023-10-13,204,Micro-ondas Panasonic,Eletrodomésticos,1,853.84,853.84,Entregue,Cartão Crédito,1.0,Instalação complicada e mal explicada.,negativo,48,Anual,Expresso,141.75,Sim,BA,32,M,10,2023,2287.5933333333337,instalacao complicada e mal explicada,0
11906,2024-03-18,349,iPhone 15 Pro,Eletrônicos,1,9294.08,9294.08,Entregue,Cartão Crédito,5.0,"Exatamente como anunciado, recomendo!",positivo,1,Mensal,Normal,121.93,Não,DF,27,F,3,2024,3321.3237499999996,exatamente como anunciado recomendo,1
11907,2023-10-02,191,Impressora Multifuncional,Informática,2,864.71,1729.42,Entregue,Cartão Crédito,2.0,Aquecimento excessivo durante o uso.,negativo,3,Mensal,Expresso,100.51,Sim,MG,22,M,10,2023,2819.5240000000003,aquecimento excessivo durante o uso,0
11908,2023-06-28,229,PS5 5,Eletrônicos,3,4798.52,14395.560000000001,Entregue,Cartão Débito,4.0,"Funciona perfeitamente, muito satisfeito com a compra.",positivo,6,Mensal,Expresso,170.31,Sim,PR,48,F,6,2023,7607.62,funciona perfeitamente muito satisfeito com a compra,1
11909,2023-07-01,243,Fogão 5 Bocas Electrolux,Eletrodomésticos,2,2012.79,4025.58,Entregue,Cartão Crédito,3.0,Assistência técnica demorada. Entrega dentro do prazo.,negativo,1,Mensal,Expresso,96.11,Sim,BA,36,F,7,2023,4339.41,assistencia tecnica demorada entrega dentro do prazo,0
11910,2024-02-12,180,Mouse Gamer Razer,Informática,1,525.04,525.04,Entregue,Cartão Crédito,5.0,"Muito satisfeito, atendeu todas as necessidades. Entrega dentro do prazo.",positivo,6,Mensal,Normal,180.13,Sim,BA,29,M,2,2024,2204.83,muito satisfeito atendeu todas as necessidades entrega dentro do prazo,1
11911,2024-03-22,429,Fone Sony WH-1000XM5,Eletrônicos,2,2346.54,4693.08,Entregue,Cartão Crédito,4.0,"Funciona perfeitamente, muito satisfeito com a compra.",positivo,12,Dois anos,Expresso,87.67,Não,SP,55,M,3,2024,4929.178333333333,funciona perfeitamente muito satisfeito com a compra,1
11912,2023-02-02,426,Sofá 3 Lugares,Móveis,1,2799.54,2799.54,Entregue,Cartão Crédito,4.0,Cor exatamente como na foto.,positivo,6,Anual,Economico,97.41,Não,RJ,38,M,2,2023,3270.528888888889,cor exatamente como na foto,1
11913,2023-02-11,146,IPhone 15 Pro,Eletrônicos,1,8208.32,8208.32,Entregue,Cartão Crédito,4.0,Entrega rápida e produto em perfeito estado.,positivo,48,Dois anos,Normal,83.4,Não,RJ,60,M,2,2023,3220.9125,entrega rapida e produto em perfeito estado,1
11914,2023-05-22,26,PlayStation 5,Eletrônicos,3,4766.07,14298.21,Entregue,Cartão Crédito,1.0,Preço não condiz com a qualidade oferecida. Entrega dentro do prazo.,negativo,12,Anual,Expresso,136.68,Não,PR,49,F,5,2023,2966.358888888889,preco nao condiz com a qualidade oferecida entrega dentro do prazo,0
11915,2024-05-22,293,Mesa de Jantar 6 Lugares,Móveis,1,1796.38,1796.38,Entregue,Cartão Crédito,4.0,Chegou bem embalado e sem danos. Recomendo muito!,positivo,3,Mensal,Normal,180.54,Sim,SC,34,F,5,2024,1876.5133333333333,chegou bem embalado e sem danos recomendo muito,1
11916,2023-01-21,439,Smartwatch Apple Watch,Eletrônicos,2,3585.91,7171.82,Entregue,Cartão Débito,2.0,"Atendimento péssimo, não resolveram meu problema. Atendimento correto.",negativo,18,Anual,Economico,164.94,Não,MG,27,M,1,2023,4786.8133333333335,atendimento pessimo nao resolveram meu problema atendimento correto,0
11917,2023-09-22,116,Ar Condicionado 9000BTU,Eletrodomésticos,1,2490.81,2490.81,Entregue,Cartão Crédito,1.0,Funcionalidades não funcionam corretamente. Chegou bem embalado.,negativo,12,Anual,Normal,141.03,Sim,DF,46,M,9,2023,2635.6,funcionalidades nao funcionam corretamente chegou bem embalado,0
11918,2023-05-30,138,Micro-ondas Panasonic,Eletrodomésticos,1,899.41,899.41,Entregue,Cartão Débito,2.0,Material de baixa qualidade. Atendimento correto.,negativo,24,Anual,Normal,140.45,Sim,RS,62,M,5,2023,2193.7599999999998,material de baixa qualidade atendimento correto,0
11919,2024-02-01,263,iPhone 15 Pro,Eletrônicos,3,7935.12,23805.36,Entregue,Cartão Crédito,2.0,"Produto veio com defeito, estou muito decepcionado.",negativo,18,Dois anos,Normal,71.46,Não,BA,50,M,2,2024,12316.82,produto veio com defeito estou muito decepcionado,0
11920,2023-08-11,400,Mesa de Jantar 6 Lugares,Móveis,2,1764.38,3528.76,Entregue,Cartão Débito,1.0,Instruções de montagem confusas. Entrega dentro do prazo.,negativo,3,Mensal,Normal,274.4,Sim,RJ,56,F,8,2023,6808.335,instrucoes de montagem confusas entrega dentro do prazo,0
11921,2024-03-01,5,Impressora Multifuncional,Informática,1,1028.79,1028.79,Entregue,Cartão Crédito,1.0,Veio com peças faltando na embalagem.,negativo,1,Mensal,Expresso,125.97,Não,BA,24,F,3,2024,3435.451111111111,veio com pecas faltando na embalagem,0
11922,2023-03-18,332,PlayStation 5,Eletrônicos,2,4282.56,8565.12,Entregue,Cartão Crédito,2.0,Demorou muito para entregar e veio danificado. Com certeza compraria novamente.,negativo,6,Mensal,Expresso,131.12,Sim,BA,51,F,3,2023,4596.5975,demorou muito para entregar e veio danificado com certeza compraria novamente,0
11923,2023-06-09,411,iPhone 15 Pro,Eletrônicos,1,7402.27,7402.27,Entregue,Cartão Crédito,4.0,"Exatamente como anunciado, recomendo! Chegou bem embalado.",positivo,6,Mensal,Economico,151.31,Sim,SC,22,F,6,2023,4511.75625,exatamente como anunciado recomendo chegou bem embalado,1
11924,2023-05-26,130,Máquina de Lavar Samsung,Eletrodomésticos,3,3035.32,9105.960000000001,Entregue,Cartão Crédito,2.0,Não atende às necessidades básicas.,negativo,48,Anual,Economico,156.23,Sim,DF,50,M,5,2023,4329.878,nao atende as necessidades basicas,0
11925,2023-11-04,483,Caixa de Som JBL,Eletrônicos,2,873.27,1746.54,Entregue,PIX,5.0,Atendimento excelente e produto de alta qualidade.,positivo,60,Anual,Normal,94.08,Sim,SP,65,F,11,2023,159649.73545454544,atendimento excelente e produto de alta qualidade,1
11926,2024-05-05,496,Sofá 3 Lugares,Móveis,2,2951.17,5902.34,Entregue,PIX,1.0,Dimensões incorretas. Entrega dentro do prazo.,negativo,3,Mensal,Normal,205.53,Sim,SP,69,F,5,2024,3198.931666666667,dimensoes incorretas entrega dentro do prazo,0
11927,2023-01-29,141,Webcam Logitech C920,Informática,1,566.88,566.88,Entregue,Cartão Crédito,1.0,Aquecimento excessivo durante o uso.,negativo,1,Anual,Normal,104.48,Não,SP,33,F,1,2023,4890.614285714285,aquecimento excessivo durante o uso,0
11928,2024-01-23,437,Mouse Gamer Razer,Informática,1,475.53,475.53,Entregue,Cartão Crédito,5.0,Melhorou muito minha produtividade. Entrega dentro do prazo.,positivo,12,Anual,Normal,137.18,Sim,BA,68,M,1,2024,9970.04,melhorou muito minha produtividade entrega dentro do prazo,1
11929,2023-09-02,130,Nintendo Switch,Eletrônicos,1,2309.28,2309.28,Entregue,Cartão Débito,5.0,"Exatamente como anunciado, recomendo! Entrega dentro do prazo.",positivo,48,Anual,Economico,156.23,Sim,DF,50,M,9,2023,4329.878,exatamente como anunciado recomendo entrega dentro do prazo,1
11930,2023-08-27,155,Ar Condicionado 9000BTU,Eletrodomésticos,2,2116.67,4233.34,Entregue,Cartão Crédito,3.0,Produto chegou amassado/arranhado. Chegou bem embalado.,negativo,18,Dois anos,Normal,83.77,Não,RJ,68,F,8,2023,2695.044,produto chegou amassadoarranhado chegou bem embalado,0
11931,2023-04-20,423,Máquina de Lavar Samsung,Eletrodomésticos,1,3015.95,3015.95,Entregue,Cartão Crédito,2.0,Assistência técnica demorada.,negativo,36,Anual,Normal,133.81,Não,SC,65,M,4,2023,2737.645,assistencia tecnica demorada,0
11932,2023-09-06,300,iPad Air,Eletrônicos,1,6351.09,6351.09,Entregue,Cartão Crédito,5.0,"Tecnologia de ponta, não me arrependi.",positivo,24,Dois anos,Normal,82.59,Não,RS,36,F,9,2023,4159.131666666667,tecnologia de ponta nao me arrependi,1
11933,2023-08-08,262,Ar Condicionado 9000BTU,Eletrodomésticos,3,1960.39,5881.17,Entregue,Cartão Crédito,1.0,Funcionalidades não funcionam corretamente.,negativo,24,Anual,Expresso,156.25,Sim,PR,29,F,8,2023,5182.456666666667,funcionalidades nao funcionam corretamente,0
11934,2023-03-15,430,Mouse Gamer Razer,Informática,2,455.29,910.58,Entregue,Cartão Débito,3.0,"Material frágil, quebrou facilmente.",negativo,3,Mensal,Expresso,207.75,Sim,BA,20,F,3,2023,4904.086666666667,material fragil quebrou facilmente,0
11935,2023-10-30,332,Máquina de Lavar Samsung,Eletrodomésticos,2,2970.04,5940.08,Entregue,Cartão Crédito,2.0,Dimensões diferentes do anunciado. Entrega dentro do prazo.,negativo,6,Mensal,Expresso,131.12,Sim,BA,51,F,10,2023,4596.5975,dimensoes diferentes do anunciado entrega dentro do prazo,0
11936,2023-03-22,145,Caixa de Som JBL,Eletrônicos,2,975.08,1950.16,Entregue,Cartão Crédito,2.0,"Não funciona como descrito, qualidade duvidosa. Entrega dentro do prazo.",negativo,6,Anual,Economico,189.29,Sim,RS,21,M,3,2023,2045.1166666666668,nao funciona como descrito qualidade duvidosa entrega dentro do prazo,0
11937,2023-07-23,56,Impressora Multifuncional,Informática,1,916.26,916.26,Entregue,PIX,1.0,Não é compatível com meu sistema operacional. Entrega dentro do prazo.,negativo,18,Anual,Normal,101.61,Não,MG,38,F,7,2023,3591.1135714285715,nao e compativel com meu sistema operacional entrega dentro do prazo,0
11938,2024-03-16,173,Fone Sony WH-1000XM5,Eletrônicos,2,2405.29,4810.58,Entregue,Cartão Crédito,1.0,Preço não condiz com a qualidade oferecida.,negativo,12,Anual,Normal,93.71,Não,SP,30,M,3,2024,6458.505,preco nao condiz com a qualidade oferecida,0
11939,2023-11-18,167,Fone Sony WH-1000XM5,Eletrônicos,1,2197.01,2197.01,Entregue,Cartão Crédito,2.0,Produto quebrou em poucos dias de uso. Atendimento correto.,negativo,3,Mensal,Expresso,143.65,Sim,BA,20,F,11,2023,2698.8925,produto quebrou em poucos dias de uso atendimento correto,0
11940,2023-04-15,336,Sofá 3 Lugares,Móveis,2,2782.68,5565.36,Entregue,Cartão Crédito,5.0,Móvel de ótima qualidade e acabamento.,positivo,1,Anual,Economico,108.25,Não,RS,61,F,4,2023,3017.5924999999997,movel de otima qualidade e acabamento,1
11941,2023-08-23,153,Nintendo Switch,Eletrônicos,1,2129.14,2129.14,Entregue,Cartão Crédito,1.0,"Produto veio com defeito, estou muito decepcionado. Com certeza compraria novamente.",negativo,12,Anual,Normal,159.72,Não,PR,50,F,8,2023,2740.096666666667,produto veio com defeito estou muito decepcionado com certeza compraria novamente,0
11942,2023-12-16,265,Mesa de Jantar 6 Lugares,Móveis,1,1403.74,1403.74,Entregue,Cartão Crédito,1.0,Instruções de montagem confusas. Com certeza compraria novamente.,negativo,18,Anual,Expresso,145.5,Não,PR,69,M,12,2023,2871.3783333333336,instrucoes de montagem confusas com certeza compraria novamente,0
11943,2023-12-01,461,Samsung Galaxy S23,Eletrônicos,3,4549.96,13649.880000000001,Entregue,Cartão Crédito,5.0,"Exatamente como anunciado, recomendo! Recomendo muito!",positivo,6,Anual,Economico,130.05,Sim,SC,55,M,12,2023,4037.564545454545,exatamente como anunciado recomendo recomendo muito,1
11944,2023-08-16,439,Cadeira Gamer,Móveis,3,1431.42,4294.26,Entregue,PIX,2.0,Produto instável após montagem. Atendimento correto.,negativo,18,Anual,Economico,164.94,Não,MG,27,M,8,2023,4786.8133333333335,produto instavel apos montagem atendimento correto,0
11945,2023-12-26,308,"Monitor 27"" Samsung",Informática,2,1821.15,3642.3,Entregue,Cartão Crédito,5.0,Funciona perfeitamente com meu computador. Chegou bem embalado.,positivo,12,Dois anos,Normal,83.14,Não,SC,42,M,12,2023,6166.766666666666,funciona perfeitamente com meu computador chegou bem embalado,1
11946,2023-08-12,164,Ar Condicionado 9000BTU,Eletrodomésticos,1,2372.69,2372.69,Entregue,Cartão Crédito,1.0,Não atende às necessidades básicas.,negativo,18,Anual,Expresso,154.98,Não,SC,61,M,8,2023,3550.8700000000003,nao atende as necessidades basicas,0
11947,2023-05-15,370,iPhone 15 Pro,Eletrônicos,2,7987.6,15975.2,Entregue,Cartão Débito,3.0,"Produto veio com defeito, estou muito decepcionado. Excelente!",negativo,36,Dois anos,Economico,128.83,Não,PR,32,M,5,2023,6654.745,produto veio com defeito estou muito decepcionado excelente,0
11948,2023-01-03,255,Caixa de Som JBL,Eletrônicos,1,813.11,813.11,Entregue,Cartão Crédito,2.0,"Péssima experiência, vou pedir reembolso.",negativo,12,Anual,Expresso,113.73,Não,MG,42,F,1,2023,4784.616,pessima experiencia vou pedir reembolso,0
11949,2024-03-09,465,Webcam Logitech C920,Informática,1,541.19,541.19,Pendente,Cartão Débito,,,negativo,12,Anual,Economico,67.46,Não,RS,46,F,3,2024,986.44,,0
11950,2024-01-11,199,Cama Box Casal,Móveis,1,2001.58,2001.58,Pendente,Cartão Crédito,,,negativo,18,Dois anos,Normal,119.75,Não,SC,24,M,1,2024,11253.00015,,0
11951,2023-01-21,299,Sofá 3 Lugares,Móveis,2,2900.5,5801.0,Entregue,Cartão Débito,3.0,"Material frágil, risco de quebra.",negativo,12,Anual,Normal,131.65,Não,MG,59,F,1,2023,2891.228888888889,material fragil risco de quebra,0
11952,2023-09-19,418,Nintendo Switch,Eletrônicos,1,2857.58,2857.58,Entregue,Cartão Crédito,1.0,"Não funciona como descrito, qualidade duvidosa.",negativo,6,Anual,Normal,159.0,Não,RJ,53,F,9,2023,2953.19,nao funciona como descrito qualidade duvidosa,0
11953,2024-02-01,372,Sofá 3 Lugares,Móveis,1,2982.85,2982.85,Entregue,Cartão Crédito,1.0,"Material frágil, risco de quebra. Entrega dentro do prazo.",negativo,18,Anual,Normal,72.19,Não,SP,43,F,2,2024,2620.976666666667,material fragil risco de quebra entrega dentro do prazo,0
11954,2023-04-07,352,Geladeira Brastemp,Eletrodomésticos,2,3989.24,7978.48,Entregue,Cartão Crédito,3.0,Não atende às necessidades básicas. Atendimento correto.,negativo,3,Mensal,Expresso,129.64,Não,BA,48,M,4,2023,3427.964285714286,nao atende as necessidades basicas atendimento correto,0
11955,2023-08-04,402,Impressora Multifuncional,Informática,2,1006.96,2013.92,Entregue,Cartão Crédito,5.0,Fácil instalação e configuração.,positivo,18,Dois anos,Normal,88.51,Não,SP,20,F,8,2023,18681.78909090909,facil instalacao e configuracao,1
11956,2023-04-24,184,Roteador TP-Link Archer,Informática,1,351.19,351.19,Entregue,Cartão Crédito,3.0,"Material frágil, quebrou facilmente. Chegou bem embalado.",negativo,3,Mensal,Normal,95.48,Sim,RJ,61,M,4,2023,1799.6100000000001,material fragil quebrou facilmente chegou bem embalado,0
11957,2023-10-19,433,PlayStation 5,Eletrônicos,3,3975.75,11927.25,Cancelado,Cartão Crédito,,,negativo,18,Anual,Normal,97.84,Não,SC,68,F,10,2023,3540.112857142857,,0
11958,2023-01-06,337,Geladeira Brastemp,Eletrodomésticos,1,4616.5,4616.5,Entregue,Cartão Crédito,1.0,Assistência técnica demorada. Atendimento correto.,negativo,12,Anual,Normal,200.21,Não,MG,28,F,1,2023,3584.383333333333,assistencia tecnica demorada atendimento correto,0
11959,2023-04-20,151,iPad Air,Eletrônicos,1,6199.15,6199.15,Pendente,Cartão Crédito,,,negativo,18,Anual,Expresso,67.54,Sim,PR,65,F,4,2023,3466.504,,0
11960,2023-11-02,66,Cama Box Casal,Móveis,1,206602.0,206602.0,Entregue,Cartão Crédito,4.0,Chegou bem embalado e sem danos. Entrega dentro do prazo.,positivo,1,Mensal,Economico,127.75,Não,RS,41,F,11,2023,54040.53999999999,chegou bem embalado e sem danos entrega dentro do prazo,1
11961,2024-04-11,372,Cadeira Gamer,Móveis,2,1250.58,2501.16,Entregue,Cartão Crédito,3.0,Qualidade do material muito baixa. Entrega dentro do prazo.,negativo,18,Anual,Normal,72.19,Não,SP,43,F,4,2024,2620.976666666667,qualidade do material muito baixa entrega dentro do prazo,0
11962,2023-06-05,391,PlayStation 5,Eletrônicos,2,4952.87,9905.74,Entregue,Cartão Crédito,4.0,"Chegou antes do prazo, muito feliz com a aquisição.",positivo,6,Mensal,Economico,113.87,Não,BA,53,F,6,2023,5028.012000000001,chegou antes do prazo muito feliz com a aquisicao,1
11963,2023-03-15,461,Teclado Mecânico Logitech,Informática,2,645.27,1290.54,Pendente,Boleto,,,negativo,6,Anual,Economico,130.05,Sim,SC,55,M,3,2023,4037.564545454545,,0
11964,2023-06-28,46,Smartwatch Apple Watch,Eletrônicos,1,3938.69,3938.69,Entregue,PIX,5.0,Melhor custo-benefício do mercado. Excelente!,positivo,3,Mensal,Normal,224.88,Sim,PR,53,M,6,2023,1927.4033333333334,melhor custobeneficio do mercado excelente,1
